ID,CONJUNTODADOS_PRODUTO,TABELA,ORDEM_ORIGEM,TABELA_ORIGEM,SISTEMA_ORIGEM,SERVIDOR_ORIGEM,DATABASE_ORIGEM,SCHEMA_ORIGEM,TIPO_CONEXAO,REPOSITORIO,MECANICA,FREQUENCIA,MODO_ESCRITA
DB_PAN_DL_RAW.TB_CADASTRO_POSITIVO_JDPOS_GBD_CLIENTE_ERRO,Cadastro Positivo,TB_CADASTRO_POSITIVO_JDPOS_GBD_CLIENTE_ERRO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CADASTRO_POSITIVO_JDPOS_GBD_OPERACAO_ERRO,Cadastro Positivo,TB_CADASTRO_POSITIVO_JDPOS_GBD_OPERACAO_ERRO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CADASTRO_POSITIVO_JDPOS_OCORRENCIA,Cadastro Positivo,TB_CADASTRO_POSITIVO_JDPOS_OCORRENCIA,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CADASTRO_POSITIVO_JDPOS_PRODUTO,Cadastro Positivo,TB_CADASTRO_POSITIVO_JDPOS_PRODUTO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CADASTRO_POSITIVO_JDPOS_SITUACAO,Cadastro Positivo,TB_CADASTRO_POSITIVO_JDPOS_SITUACAO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CART_BS_SECURIT_SENS_ORIG,Cartões,TB_CART_BS_SECURIT_SENS_ORIG,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_B2K_3040IGC,Cartões,TB_CARTOES_B2K_3040IGC,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_B2K_FATURA,Cartões,TB_CARTOES_B2K_FATURA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_FATURA_ORIGINAL,Cartões,TB_CARTOES_B2K_NPC_FATURA_ORIGINAL,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_FATURA_PENDENTE,Cartões,TB_CARTOES_B2K_NPC_FATURA_PENDENTE,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_FATURA_PENDENTE,Cartões,TB_CARTOES_B2K_NPC_FATURA_PENDENTE,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_FATURA_REJEITADA,Cartões,TB_CARTOES_B2K_NPC_FATURA_REJEITADA,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_FATURA_REJEITADA,Cartões,TB_CARTOES_B2K_NPC_FATURA_REJEITADA,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_FATURA_SMS,Cartões,TB_CARTOES_B2K_NPC_FATURA_SMS,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_FATURA_SMS,Cartões,TB_CARTOES_B2K_NPC_FATURA_SMS,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_RELATORIO_FOLHETERIA,Cartões,TB_CARTOES_B2K_NPC_RELATORIO_FOLHETERIA,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_RELATORIO_FOLHETERIA,Cartões,TB_CARTOES_B2K_NPC_RELATORIO_FOLHETERIA,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_RETORNO_ACAO,Cartões,TB_CARTOES_B2K_NPC_RETORNO_ACAO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_RETORNO_ACAO,Cartões,TB_CARTOES_B2K_NPC_RETORNO_ACAO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_ARQUIVO_REMESSA_RETORNO,Cartões,TB_CARTOES_B2K_NPC_TBL_ARQUIVO_REMESSA_RETORNO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_ARQUIVO_REMESSA_RETORNO,Cartões,TB_CARTOES_B2K_NPC_TBL_ARQUIVO_REMESSA_RETORNO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_ARQUIVO_RETORNO,Cartões,TB_CARTOES_B2K_NPC_TBL_ARQUIVO_RETORNO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_ARQUIVO_RETORNO,Cartões,TB_CARTOES_B2K_NPC_TBL_ARQUIVO_RETORNO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_ARQUIVO_RETORNO_LOTE,Cartões,TB_CARTOES_B2K_NPC_TBL_ARQUIVO_RETORNO_LOTE,1,,,,,,,,,diario,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_ARQUIVO_RETORNO_LOTE,Cartões,,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_DEPARA_MOVIMENTO,Cartões,TB_CARTOES_B2K_NPC_TBL_DEPARA_MOVIMENTO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_DEPARA_MOVIMENTO,Cartões,TB_CARTOES_B2K_NPC_TBL_DEPARA_MOVIMENTO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_REJEICOES,Cartões,TB_CARTOES_B2K_NPC_TBL_REJEICOES,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_REJEICOES,Cartões,TB_CARTOES_B2K_NPC_TBL_REJEICOES,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_REMESSA_REGISTRO,Cartões,TB_CARTOES_B2K_NPC_TBL_REMESSA_REGISTRO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_REMESSA_REGISTRO,Cartões,TB_CARTOES_B2K_NPC_TBL_REMESSA_REGISTRO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_RETORNO_REGISTRO,Cartões,TB_CARTOES_B2K_NPC_TBL_RETORNO_REGISTRO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_RETORNO_REGISTRO,Cartões,TB_CARTOES_B2K_NPC_TBL_RETORNO_REGISTRO,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_TIT_REJEIT_REJEICOES,Cartões,TB_CARTOES_B2K_NPC_TBL_TIT_REJEIT_REJEICOES,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_TIT_REJEIT_REJEICOES,Cartões,TB_CARTOES_B2K_NPC_TBL_TIT_REJEIT_REJEICOES,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_TITULOS_ACEITOS,Cartões,TB_CARTOES_B2K_NPC_TBL_TITULOS_ACEITOS,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_NPC_TBL_TITULOS_REJEITADOS,Cartões,TB_CARTOES_B2K_NPC_TBL_TITULOS_REJEITADOS,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_NPC_TBL_TITULOS_REJEITADOS,Cartões,TB_CARTOES_B2K_NPC_TBL_TITULOS_REJEITADOS,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_PROPOSTA,Cartões,TB_CARTOES_B2K_PROPOSTA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_B2K_ROTINA,Cartões,TB_CARTOES_B2K_ROTINA,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_ROTINA,Cartões,TB_CARTOES_B2K_ROTINA,1,,,,,,,,,Execucao ocorre:,
DB_PAN_DL_RAW.TB_CARTOES_B2K_ROTINA_FITA4_ANALITICO,Cartões,TB_CARTOES_B2K_ROTINA_FITA4_ANALITICO,1,,,,,,,,,0,
DB_PAN_DL_CURATED.TB_CARTOES_B2K_ROTINA_FITA4_ANALITICO,Cartões,TB_CARTOES_B2K_ROTINA_FITA4_ANALITICO,1,,,,,,,,,0,
DB_PAN_DL_RAW.TB_CARTOES_B2K_SITUACAOPROPOSTA,Cartões,TB_CARTOES_B2K_SITUACAOPROPOSTA,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_B2K_SITUACAOWORKFLOW,Cartões,TB_CARTOES_B2K_SITUACAOWORKFLOW,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_B2K_STEPWORKFLOW,Cartões,TB_CARTOES_B2K_STEPWORKFLOW,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_B2K_WORKFLOW,Cartões,TB_CARTOES_B2K_WORKFLOW,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_CLEARSALE_REVERSOES_DIARIO,Cartões,TB_CARTOES_CLEARSALE_REVERSOES_DIARIO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_DBCARTOES_ARQ_FATURA_INTERNET,Cartões,TB_CARTOES_DBCARTOES_ARQ_FATURA_INTERNET,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_CARTOES_DBCARTOES_ARQ_TRANSACAO_INTERNET,Cartões,TB_CARTOES_DBCARTOES_ARQ_TRANSACAO_INTERNET,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_CARTOES_DBCARTOES_CARTOES_LIMITES_PRE_APROVADO,Cartões,TB_CARTOES_DBCARTOES_CARTOES_LIMITES_PRE_APROVADO,1,,,,,,,,,0,
DB_PAN_DL_CURATED.TB_CARTOES_DBCARTOES_CONTR_ALTERACAO,Cartões,TB_CARTOES_DBCARTOES_CONTR_ALTERACAO,1,,,,,,,,,diario,
DB_PAN_DL_RAW.TB_CARTOES_FIDELITY_SAIDA_RISCO_GESTOR_LIMITE,Cartões,TB_CARTOES_FIDELITY_SAIDA_RISCO_GESTOR_LIMITE,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIDELITY_SAIDA_RISCO_RASTREABILIDADE_DEVSS135,Cartões,TB_CARTOES_FIDELITY_SAIDA_RISCO_RASTREABILIDADE_DEVSS135,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIDELITY_SUMARIO_DIARIO,Cartões,TB_CARTOES_FIDELITY_SUMARIO_DIARIO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIDELITY_SUMARIO_MENSAL,Cartões,TB_CARTOES_FIDELITY_SUMARIO_MENSAL,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_CADASTRO_CLIENTE,Cartões,TB_CARTOES_FIS_CADASTRO_CLIENTE,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_CADASTRO_CLIENTE_COMPLEMENTO,Cartões,TB_CARTOES_FIS_CADASTRO_CLIENTE_COMPLEMENTO,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_CADASTRO_CONTA,Cartões,TB_CARTOES_FIS_CADASTRO_CONTA,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_CADASTRO_CONTA_COMPLEMENTO,Cartões,TB_CARTOES_FIS_CADASTRO_CONTA_COMPLEMENTO,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_CADASTRO_CONTA_COMPLEMENTO2,Cartões,TB_CARTOES_FIS_CADASTRO_CONTA_COMPLEMENTO2,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_CADASTRO_PLASTICO,Cartões,TB_CARTOES_FIS_CADASTRO_PLASTICO,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_CADASTRO_PLASTICO_COMPLEMENTO,Cartões,TB_CARTOES_FIS_CADASTRO_PLASTICO_COMPLEMENTO,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIS_CONSIG_DETALHE_LIMITE,Cartões,TB_CARTOES_FIS_CONSIG_DETALHE_LIMITE,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIS_MASTERCARD_CREDITO,Cartões,TB_CARTOES_FIS_MASTERCARD_CREDITO,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_MASTERCARD_CREDITO_FIRSTPRESENTMENT,Cartões,TB_CARTOES_FIS_MASTERCARD_CREDITO_FIRSTPRESENTMENT,1,,,,,,,,,0,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_MASTERCARD_CREDITO_SECONDPRESENTMENT_FULL,Cartões,TB_CARTOES_FIS_MASTERCARD_CREDITO_SECONDPRESENTMENT_FULL,1,,,,,,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_MASTERCARD_CREDITO_SECONDPRESENTMENT_PARTIAL,Cartões,TB_CARTOES_FIS_MASTERCARD_CREDITO_SECONDPRESENTMENT_PARTIAL,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIS_PAN_AUTORIZACOES,Cartões,TB_CARTOES_FIS_PAN_AUTORIZACOES,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIS_UNRCADAL,Cartões,TB_CARTOES_FIS_UNRCADAL,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIS_UNRCADIN,Cartões,TB_CARTOES_FIS_UNRCADIN,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CARTOES_FIS_VISA_CREDITO,Cartões,TB_CARTOES_FIS_VISA_CREDITO,1,Arquivo: BDIDIA080I_VISA,FIS,Diretório: \\Panas2502\UNNISA\,-,-,,,,,
DB_PAN_DL_CURATED.TB_CARTOES_FIS_VISA_CREDITO_SALESDRAFT_ADDITIONALDATA,Cartões,TB_CARTOES_FIS_VISA_CREDITO_SALESDRAFT_ADDITIONALDATA,1,tb_cartoes_fis_visa_credito,AWS,AWS DataCatalog,db_pan_dl_raw,,,,,,
